work,source_type,source_ref,mention_text,normalized_text,mention_kind,spatial_type,usage,city,region,country,confidence,context
La Boutique obscure,pdf,249,La rue Daru,Rue Daru,named_place,street,literal,Paris,,France,0.950,"L'ex-fïancée de Michel M., 82 Madame Vidal-Naquet, psychiatre eurasienne, 103 Le peintre Bizet, 122"
La Boutique obscure,pdf,249,Coursons dans la Nièvre,Nièvre,named_place,region,literal,,Nièvre,France,0.950,"Coursons dans la Nièvre, 74"
La Boutique obscure,pdf,253,route,route,generic_spatial_entity,circulation,literal,,,,0.950,C'est une route large et rectiligne
La Boutique obscure,pdf,253,rues,rues,generic_spatial_entity,circulation,literal,,,,0.950,Nous finissons par prendre les rues en sens interdit
La Boutique obscure,pdf,252,rez-de-chaussée,rez-de-chaussée,generic_spatial_entity,domestic_space,literal,,,,0.950,Nous vivons... au rez-de-chaussée.
La Boutique obscure,pdf,252,rez-de-chaussée,rez-de-chaussée,generic_spatial_entity,domestic_space,literal,,,,0.950,Pour entrer au rez-de-chaussée.
La Boutique obscure,pdf,252,studio au rez-de-chaussée,rez-de-chaussée,generic_spatial_entity,domestic_space,literal,,,,0.950,Un studio au rez-de-chaussée.
La Boutique obscure,pdf,260,chambre,chambre,generic_spatial_entity,room,literal,,,,0.950,"l'acte de chair ne peut dérouter la censure qu'en se cachant sous des symboles, dont l'inventaire a souvent été fait : entrée dans une chambre..."
La Boutique obscure,pdf,260,wagon,wagon,generic_spatial_entity,transport_space,literal,,,,0.950,marche dans un wagon secoué...
La Boutique obscure,pdf,260,métro,métro,generic_spatial_entity,transport_space,literal,,,,0.950,descente dans le métro...
La Boutique obscure,pdf,261,chambre,chambre,generic_spatial_entity,room,literal,,,,0.950,"il va se passer cette chose étonnante, qu'au lieu d'être symbolisée par autre chose, c'est elle qui devient symbolique d'une autre réalité sous-jacente. Mais laquelle ?"
La Boutique obscure,pdf,261,camp de concentration,camp de concentration,named_place,other,literal,,,,0.800,"de l'enfermement, de la chambre sécurisante ou du camp de concentration angoissant, bref de l'isolement"
La Boutique obscure,pdf,258,chambre,chambre,generic_spatial_entity,domestic_space,literal,,,,0.950,non une chambre close.
La Boutique obscure,pdf,258,monde extérieur,monde extérieur,generic_spatial_entity,other,metaphorical,,,,0.800,comme pourrait l'être celle de la perception du monde extérieur.
La Boutique obscure,pdf,258,monde nocturne,monde nocturne,generic_spatial_entity,other,metaphorical,,,,0.800,à l'époque romantique — par utiliser pour le monde nocturne les procédés utilisés par le monde diurne
La Boutique obscure,pdf,258,monde diurne,monde diurne,generic_spatial_entity,other,metaphorical,,,,0.800,à l'époque romantique — par utiliser pour le monde nocturne les procédés utilisés par le monde diurne
La Boutique obscure,pdf,262,couloir-dédale,couloir-dédale,generic_spatial_entity,public_space,metaphorical,,,,0.600,Description of spaces reflecting a sense of entrapment.
La Boutique obscure,pdf,262,chambre sans ouverture,chambre sans ouverture,generic_spatial_entity,room,metaphorical,,,,0.600,Reference to a trapped or claustrophobic space in dreams.
La Boutique obscure,pdf,263,France,France,named_place,country,literal,,,France,0.950,Le recours au rêve comme élément de contestation de l'ordre social apparaît à deux reprises en France.
La Boutique obscure,pdf,263,monde,monde,generic_spatial_entity,other,metaphorical,,,,0.600,la rupture n'est pas encore totale entre le monde de la veille et celui de la nuit.
La Boutique obscure,pdf,269,le métro,métro,generic_spatial_entity,transport_space,literal,,,,0.950,Mention of the metro along with similar phrases in a list.
La Boutique obscure,pdf,269,la rue de Quatrefages,rue de Quatrefages,named_place,street,literal,Paris,,France,0.950,Included in a list of various titled entries.
La Boutique obscure,pdf,271,La Finlande,Finlande,named_place,country,literal,,,Finlande,0.950,Mention of a country within the work.
La Boutique obscure,pdf,271,La Bibliothèque nationale,Bibliothèque nationale,named_place,institution,literal,Paris,,France,0.950,Referencing a national library as a place.
La Boutique obscure,pdf,271,La rue de l'Assomption,rue de l'Assomption,named_place,street,literal,Paris,,France,0.950,Mention of a specific street in Paris.
La Boutique obscure,pdf,270,Londres,Londres,named_place,city,literal,Londres,,Royaume-Uni,0.950,Mentioned in a list of dreams.
La Boutique obscure,pdf,270,Le Palais de la Défense,Le Palais de la Défense,named_place,building,literal,Paris,,France,0.950,Mentioned as a distinct location.
La Boutique obscure,pdf,270,au café,café,generic_spatial_entity,commercial_space,literal,,,,0.950,A reference to a social space.
La Boutique obscure,pdf,270,L'appartement double,appartement double,generic_spatial_entity,domestic_space,literal,,,,0.950,Describes a type of living space.
La Boutique obscure,pdf,270,Au bord de la mer,bord de la mer,generic_spatial_entity,natural_feature,literal,,,,0.950,Refers to a geographical feature.
La Boutique obscure,pdf,270,La grande cour,grande cour,generic_spatial_entity,public_space,literal,,,,0.950,Describes a significant open area.
La disparition,pdf,3,Palais-Royal,Palais-Royal,named_place,building,literal,Paris,,France,0.950,On l'accompagna au Palais-Royal dans un palanquin.
La disparition,pdf,3,Tour Sully-Morland,Tour Sully-Morland,named_place,building,literal,Paris,,France,0.950,un tank tirait du quai d'Anjou sur la Tour Sully-Morland dont l'administration avait fait son bastion final.
La disparition,pdf,3,quai d'Anjou,quai d'Anjou,named_place,other,literal,Paris,,France,0.950,un tank tirait du quai d'Anjou sur la Tour Sully-Morland.
La disparition,pdf,3,hôpital,hôpital,generic_spatial_entity,public_space,literal,,,,0.800,On s'acharna sur un hôpital...
La disparition,pdf,3,bus,autobus,generic_spatial_entity,transport_space,literal,,,,0.800,On disait bonjour puis l'on succombait. On donnait assaut aux autobus...
La disparition,pdf,4,canal Saint-Martin,canal Saint-Martin,named_place,natural_feature,literal,Paris,,France,0.950,"Du canal Saint-Martin, un clapotis plaintif signalait un chaland qui passait."
La disparition,pdf,4,frigo mural,frigo mural,generic_spatial_entity,domestic_space,literal,,,,0.800,"Il ouvrit son frigo mural, il prit du lait froid."
La disparition,pdf,4,lavabo,lavabo,generic_spatial_entity,domestic_space,literal,,,,0.800,"Il alla à son lavabo; il mouilla un gant qu'il passa sur son front, sur son cou."
La disparition,pdf,4,vasistas,vasistas,generic_spatial_entity,threshold,literal,,,,0.800,"Il ouvrit son vasistas, scruta la nuit."
La disparition,pdf,5,Biafra,Biafra,named_place,country,literal,,,Nigeria,0.950,"Au Biafra, conflits raciaux."
La disparition,pdf,5,Conakry,Conakry,named_place,city,literal,Conakry,,Guinée,0.950,"à Conakry, on parlait d'un putsch."
La disparition,pdf,5,Nagasaki,Nagasaki,named_place,city,literal,Nagasaki,,Japon,0.950,Un typhon s'abattait sur Nagasaki.
La disparition,pdf,5,Tristan da Cunha,Tristan da Cunha,named_place,other,literal,,,Royaume-Uni,0.950,un ouragan au joli surnom d'Amanda s'annonçait sur Tristan da Cunha.
La disparition,pdf,5,Roland-Garros,Roland-Garros,named_place,other,literal,Paris,,France,0.950,"À Roland-Garros, pour finir, dans un match comptant pour la Davis-Cup."
La disparition,pdf,5,tapis,tapis,generic_spatial_entity,domestic_space,literal,,,,0.800,Il s'accroupit sur son tapis.
La disparition,pdf,7,hôpital Cochin,hôpital Cochin,named_place,building,literal,Paris,Île-de-France,France,0.950,Un voisin compatissant l'accompagna à la consultation à l'hôpital Cochin.
La disparition,pdf,6,Saint-Malo,Saint-Malo,named_place,city,literal,Saint-Malo,,France,0.950,Il poussa jusqu'à Saint-Malo: il y passa trois jours.
La disparition,pdf,6,Aulnay-sous-Bois,Aulnay-sous-Bois,named_place,city,literal,Aulnay-sous-Bois,,France,0.950,à Chantilly ou à Aulnay-sous-Bois
La disparition,pdf,6,Chantilly,Chantilly,named_place,city,literal,Chantilly,,France,0.950,à Chantilly ou à Aulnay-sous-Bois
La disparition,pdf,6,Limours,Limours,named_place,city,literal,Limours,,France,0.950,à Limours ou au Raincy
La disparition,pdf,6,Raincy,Raincy,named_place,city,literal,Raincy,,France,0.950,au Raincy ou à Dourdan
La disparition,pdf,6,Dourdan,Dourdan,named_place,city,literal,Dourdan,,France,0.950,"à Dourdan, à Orly"
La disparition,pdf,6,Orly,Orly,named_place,city,literal,Orly,,France,0.950,"à Dourdan, à Orly"
La disparition,pdf,6,lit,lit,generic_spatial_entity,micro_place,literal,,,,0.800,"il abandonnait son lit, il marchait"
La disparition,pdf,8,hôpital,hôpital,generic_spatial_entity,building,literal,,,,0.950,Donc Voyl alla à l'hôpital.
La disparition,pdf,8,dortoir,dortoir,generic_spatial_entity,room,literal,,,,0.950,On l'installa dans un dortoir où il y avait vingt-six lits.
La disparition,pdf,8,lit,lit,generic_spatial_entity,micro_place,literal,,,,0.950,"où finissait un agonisant râlant, dont il tapotait l'avant-bras."
La disparition,pdf,9,corridor,corridor,generic_spatial_entity,circulation,literal,,,,0.950,Il marchait dans un haut corridor.
La disparition,pdf,9,Paris,Paris,named_place,city,literal,Paris,,France,0.950,PROHIBITION DU PARTI: PLUS UN COCO A PARIS !
La disparition,pdf,10,bar,bar,generic_spatial_entity,public_space,literal,,,,0.950,la vision au moins tout aussi fada d'un individu s'introduisant dans un bar
La disparition,pdf,11,lit,lit,generic_spatial_entity,micro_place,literal,,,,0.950,Il vit dans l'obscur animal la symbolisation du sort qui s'acharnait sur lui.
La disparition,pdf,11,maison,maison,generic_spatial_entity,domestic_space,literal,,,,0.950,"Mais tout autour, dans la maison, aucun bruit, sinon, tout au plus, l'insignifiant clapotis d'un lavabo qui fuyait."
La disparition,pdf,11,Sahara,Sahara,named_place,region,literal,,,Sahara,0.950,Un chacal accourrait du fond du Sahara.
La disparition,pdf,12,Croix du Sud,Croix du Sud,named_place,region,literal,,,,0.800,"un roman paru, dix ans auparavant, à la Croix du Sud"
La disparition,pdf,12,ilot,ilot,generic_spatial_entity,natural_feature,literal,,,,0.800,sur un ilot qu'on disait sans habitants
La disparition,pdf,12,cagna,cagna,generic_spatial_entity,building,literal,,,,0.800,il avait construit sa cagna: un vrai gourbi
La disparition,pdf,12,pic,pic,generic_spatial_entity,natural_feature,literal,,,,0.800,il parvint au point culminant d'un pic d'où il dominait tout l'ilot
La disparition,pdf,12,marigot,marigot,generic_spatial_entity,natural_feature,literal,,,,0.800,il vit au nord un ru tourbillonnant qui finissait dans un marigot
La disparition,pdf,13,Casino,Casino,named_place,building,metaphorical,,,,0.800,"On aurait dit un Casino d'inspiration rococo, à la fois palais colonial, bungalow pour pays chauds, lupanar ultra-chic."
La disparition,pdf,13,habitation,habitation,generic_spatial_entity,domestic_space,literal,,,,0.950,Ismaïl visita pas à pas l'habitation.
La disparition,pdf,13,balcon,balcon,generic_spatial_entity,public_space,literal,,,,0.950,On passait sur un balcon d'où l'on surplombait un panorama colossal.
La disparition,pdf,13,circuit,circuit,generic_spatial_entity,transport_space,literal,,,,0.800,"Il vit, au sous-sol, un circuit dont il n'arriva pas à saisir la signification."
La disparition,pdf,2,Mâcon,Mâcon,named_place,city,literal,Mâcon,,France,0.950,"A Mâcon, on attaqua un local administratif."
La disparition,pdf,2,Rocamadour,Rocamadour,named_place,city,literal,Rocamadour,,France,0.950,"A Rocamadour, on pilla un stock."
La disparition,pdf,2,Nancy,Nancy,named_place,city,literal,Nancy,,France,0.950,"A Nancy, on guillotina sur un rond-point vingt-six magistrats."
La disparition,pdf,2,Drancy,Drancy,named_place,city,literal,Drancy,,France,0.950,On fit un pogrom à Drancy.
La disparition,pdf,2,Livry-Gargan,Livry-Gargan,named_place,city,literal,Livry-Gargan,,France,0.950,"À Livry-Gargan, à Saint-Paul, à Villacoublay, à Clignancourt."
La disparition,pdf,2,Saint-Paul,Saint-Paul,named_place,city,literal,Saint-Paul,,France,0.950,"À Saint-Paul, à Villacoublay."
La disparition,pdf,2,Villacoublay,Villacoublay,named_place,city,literal,Villacoublay,,France,0.950,"À Villacoublay, à Clignancourt."
La disparition,pdf,2,Clignancourt,Clignancourt,named_place,district,literal,Paris,,France,0.950,À Clignancourt.
La disparition,pdf,2,Tour d'Orly,Tour d'Orly,named_place,building,literal,,,,0.800,L'aviation bombarda la Tour d'Orly.
La disparition,pdf,2,Alhambra,Alhambra,named_place,building,literal,,,,0.800,L'Alhambra brûlait.
La disparition,pdf,2,Institut,Institut,named_place,institution,literal,,,,0.800,L'Institut fumait.
La disparition,pdf,2,Hôpital Saint-Louis,Hôpital Saint-Louis,named_place,building,literal,,,,0.800,L'Hôpital Saint-Louis flambait.
La disparition,pdf,2,parc Montsouris,parc Montsouris,named_place,other,literal,Paris,,France,0.800,Du parc Montsouris à la Nation.
La disparition,pdf,2,Nation,Nation,named_place,public_space,literal,Paris,,France,0.800,Du parc Montsouris à la Nation.
La disparition,pdf,2,Palais-Bourbon,Palais-Bourbon,named_place,building,literal,,,,0.800,"Au Palais-Bourbon, l'opposition criblait d'insultants."
La disparition,pdf,2,Quai d'Orsay,Quai d'Orsay,named_place,public_space,literal,Paris,,France,0.800,Mais tandis qu'au Quai d'Orsay on assassinait vingt-trois plantons.
La disparition,pdf,2,Latour-Maubourg,Latour-Maubourg,named_place,other,literal,Paris,,France,0.800,"À Latour-Maubourg, on lapidait un consul hollandais."
La disparition,pdf,2,Wagram,Wagram,named_place,other,literal,Paris,,France,0.800,Mais tandis qu'à Wagram on battait jusqu'au sang un marquis.
La disparition,pdf,2,Raspail,Raspail,named_place,other,literal,Paris,,France,0.800,"À Raspail, un grand Viking au poil Uond tirait à l'arc."
La disparition,pdf,2,Lyon,Lyon,named_place,city,literal,Lyon,,France,0.950,"À Lyon, on abattit au moins un million d'habitants."
La disparition,pdf,2,Faubourg Saint-Martin,Faubourg Saint-Martin,named_place,district,literal,Paris,,France,0.800,Un mauvais plaisant arrosa au napalm un bon quart du Faubourg Saint-Martin.
La disparition,pdf,2,bars,bars,generic_spatial_entity,commercial_space,literal,,,,0.600,"Un commis municipal consigna bars, bistrots."
La disparition,pdf,2,bistrots,bistrots,generic_spatial_entity,commercial_space,literal,,,,0.600,"Un commis municipal consigna bars, bistrots."
La disparition,pdf,15,bahut,bahut,generic_spatial_entity,room,literal,,,,0.950,"Ismail faisait un bond. Puis disparaissait l'arbin posant, disons, un album sur un bahut."
La disparition,pdf,15,maison,maison,generic_spatial_entity,building,literal,,,,0.950,un abandon croulant pourrissait la maison.
La disparition,pdf,15,littoral,littoral,generic_spatial_entity,natural_feature,literal,,,,0.800,inondant l'attirail qu'Ismail avait vu au bord du littoral.
La disparition,pdf,14,lit,lit,generic_spatial_entity,micro_place,literal,,,,0.950,Faustina aurait tant voulu vous avoir dans mon lit.
La disparition,pdf,14,prison,prison,generic_spatial_entity,building,literal,,,,0.950,n'avait-il pas fui la prison ?
